"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.00C",2,22,22,22,22,22,0.00409408297115112,0.022296138113161,0.51134472257175,0.179528881255755,0.187535384091182,-0.00800650283542653,-0.0445972969887812
"2","ratio_quantity.00D",1,39,39,39,39,39,-0.000832759761160308,-0.00437307713513137,0.521739130434783,0.191261543756367,0.17210806924968,0.0191534745066871,0.100142841736576
"3","ratio_quantity.00J",3,10,10,10,10,47,-0.0024017554078344,-0.0124687857877031,0.518655826255402,0.193772266302622,0.138203499048824,0.0555687672537982,0.286773583826564
"4","ratio_quantity.00K",1,15,15,15,15,15,-0.000551710967692524,-0.00235725520078998,0.51063829787234,0.234599754432664,0.208669338951116,0.0259304154815486,0.110530445968524
"5","ratio_quantity.00L",1,38,38,NA,NA,38,-0.00144005756596578,-0.00736558369686837,0.541666666666667,0.19695172714051,0.162390345557331,0.0345613815831786,0.175481485158654
"6","ratio_quantity.00M",1,9,9,9,9,9,-0.000860549741389965,-0.00367139476045953,0.509433962264151,0.235253688462941,0.189644552169273,0.0456091362936681,0.19387214114117
"7","ratio_quantity.00N",1,38,38,38,38,38,-0.00250896324238901,-0.0119770034202326,0.541666666666667,0.211990680359598,0.151775562542261,0.0602151178173362,0.284046061436257
"8","ratio_quantity.00P",1,22,22,NA,NA,22,-0.000455423620908481,-0.00244221535821045,0.525,0.186935137368264,0.168718192531925,0.0182169448363392,0.0974506189301997
"9","ratio_quantity.00Q",2,17,17,17,17,17,0.0137178255074297,0.0641412412024065,2.744849970376,0.200151211796374,0.20514887128796,-0.00499765949158623,-0.0249694191043453
"10","ratio_quantity.00R",2,32,32,46,46,46,-0.00307333792522628,-0.0157070543851553,0.5180734021593,0.193848631234797,0.170119654511292,0.0237289767235051,0.122409823439834
"11","ratio_quantity.00T",1,5,5,5,5,5,-0.0008784463716074,-0.0032944946833172,0.508771929824561,0.267519147313003,0.217447704131381,0.0500714431816218,0.187169567803074
"12","ratio_quantity.00V",2,27,27,34,34,34,-0.0017262335020838,-0.00787425112361971,0.508088067107034,0.214746959277224,0.197759417019908,0.0169875422573164,0.0791049256971626
"13","ratio_quantity.00X",2,33,33,38,38,38,-0.00131024482817804,-0.00912057602812963,0.523761971114149,0.141871833774431,0.119357401448392,0.0225144323260391,0.158695575626631
"14","ratio_quantity.00Y",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","ratio_quantity.01A",1,21,21,21,21,21,-0.000371789449266413,-0.00213599604937221,0.51219512195122,0.174430842309259,0.159187474889336,0.0152433674199229,0.0873891750915074
"16","ratio_quantity.01C",1,33,33,33,33,33,-0.00231888372033716,-0.0113923367789493,0.517241379310345,0.205866563650408,0.138618935760631,0.0672476278897775,0.326656387017631
"17","ratio_quantity.01D",2,16,16,NA,NA,47,-0.00310979441801943,-0.0116033084427562,0.510642697797416,0.269254852608232,0.18399539028739,0.0852594623208423,0.316649677786478
"18","ratio_quantity.01E",1,47,47,47,47,47,-0.0015358569068205,-0.0108728109175912,0.533333333333333,0.142792512472828,0.11975465887052,0.0230378536023075,0.161337966559636
"19","ratio_quantity.01F",2,5,5,5,5,5,-0.00464559577103735,-0.026016938917151,0.550096006556997,0.183206024645122,0.140980706558251,0.0422253180868711,0.230479964666355
"20","ratio_quantity.01G",2,6,6,NA,NA,6,-0.00197156942767283,-0.00858488608275324,0.512254743596558,0.232387245722237,0.155411114126836,0.0769761315954003,0.331240775956383
"21","ratio_quantity.01H",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","ratio_quantity.01J",1,6,6,6,6,6,-0.000600900172822612,-0.0035140350505942,0.517857142857143,0.171600951160078,0.137950541482012,0.0336504096780663,0.196096871553325
"23","ratio_quantity.01K",1,45,45,45,45,45,-0.00210530071231895,-0.00953353861256182,0.529411764705882,0.22293628466039,0.187146172550968,0.0357901121094222,0.160539645504289
"24","ratio_quantity.01R",1,43,43,NA,NA,43,-0.00170383900440245,-0.00709574225668609,0.526315789473684,0.241825160039841,0.209452218956195,0.0323729410836466,0.133869201526892
"25","ratio_quantity.01T",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","ratio_quantity.01V",1,6,6,6,6,6,-0.000775255044813041,-0.00359743052389816,0.517857142857143,0.216277692037808,0.172863409528278,0.0434142825095303,0.200733982781455
"27","ratio_quantity.01W",1,32,32,32,32,32,-0.000838774760447455,-0.00426532033474703,0.533333333333333,0.197488661432371,0.172325418618948,0.0251632428134236,0.127416139392087
"28","ratio_quantity.01X",1,32,32,32,32,32,-0.000424091419302333,-0.00273953866936433,0.533333333333333,0.155228045838656,0.142505303259586,0.01272274257907,0.0819616230451939
"29","ratio_quantity.01Y",2,2,2,2,2,2,-0.00170611333428892,-0.00865604389505737,0.714115413069011,0.198806931557162,0.191639546693041,0.00716738486412158,0.0360519867591275
"30","ratio_quantity.02A",1,33,33,33,33,33,-0.000583916411786388,-0.00332821047956672,0.517241379310345,0.176028472989952,0.159094897048147,0.0169335759418053,0.0961979369256464
"31","ratio_quantity.02D",1,47,47,NA,NA,47,-0.00269887901874987,-0.0123545422542635,0.533333333333333,0.221151247646045,0.180668062364797,0.0404831852812481,0.183056553884073
"32","ratio_quantity.02E",1,48,48,48,48,48,-0.00128967743394097,-0.00716427689445586,0.571428571428571,0.181304695410004,0.163249211334831,0.0180554840751735,0.0995864118926577
